	movie_title	content_rating	imdb_id	imdb_link	postername	poster_link
3035	Soul Survivors	PG-13	tt0218619	https://www.imdb.com/title/tt0218619	Soul Survivors Poster	https://m.media-amazon.com/images/M/MV5BZTM0MjA1Y2ItY2E5MS00MmZhLTgyYTEtMDQ1ZDBhMGVmMzg3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
3036	Jefferson in Paris	PG-13	tt0113463	https://www.imdb.com/title/tt0113463	Jefferson in Paris Poster	https://m.media-amazon.com/images/M/MV5BZjQzOTI3ZjgtNjU1OS00YTNjLTg0OGYtNTgwYjAzZWI3OWYzXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
3037	Easy Virtue	PG-13	tt0808244	https://www.imdb.com/title/tt0808244	Easy Virtue Poster	https://m.media-amazon.com/images/M/MV5BZmViYjQ0YTUtMjNmZi00NTI4LWEwYTgtYTllNTY4YjRlYzNmXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_UX182_CR0,0,182,268_AL_.jpg
3038	Caravans	PG	tt0077296	https://www.imdb.com/title/tt0077296	Caravans Poster	https://m.media-amazon.com/images/M/MV5BOTQ3Y2QzZmYtZDA5NC00YTcwLTk1OWItOWZiMTY4NTcyYzI1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
3039	Mr. Turner	R	tt2473794	https://www.imdb.com/title/tt2473794	Mr. Turner Poster	https://m.media-amazon.com/images/M/MV5BMjUzNTg0MzM3NF5BMl5BanBnXkFtZTgwNDg3NTY5MjE@._V1_UX182_CR0,0,182,268_AL_.jpg
3040	Wild Grass	PG	tt1156143	https://www.imdb.com/title/tt1156143	Wild Grass Poster	https://m.media-amazon.com/images/M/MV5BNWVlOTYwMDgtYzQ0Zi00NmY0LWJlZDctZDA1ZTAwMTg0YmFhXkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_UY268_CR9,0,182,268_AL_.jpg
3041	Amen.	Unrated	tt0280653	https://www.imdb.com/title/tt0280653	Amen. Poster	https://m.media-amazon.com/images/M/MV5BNTcyMzQ1NzktMDhlZi00YzEwLWEyNGMtMDQ2MWNjZDg3ZjdlXkEyXkFqcGdeQXVyNzgzODI1OTE@._V1_UY268_CR4,0,182,268_AL_.jpg
3042	Reign of Assassins	R	tt1460743	https://www.imdb.com/title/tt1460743	Reign of Assassins Poster	https://m.media-amazon.com/images/M/MV5BNzNmYWZlOGEtYWE3OC00ZDc3LTg2MTAtYjM1ZjJkZmRlMjI0XkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_UY268_CR2,0,182,268_AL_.jpg
3043	The Lucky Ones	R	tt0981072	https://www.imdb.com/title/tt0981072	The Lucky Ones Poster	https://m.media-amazon.com/images/M/MV5BMTI4NzAyNTA1MV5BMl5BanBnXkFtZTcwMzQzNDc4MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
3044	Margaret	R	tt0466893	https://www.imdb.com/title/tt0466893	Margaret Poster	https://m.media-amazon.com/images/M/MV5BYWFiMTIyMjEtY2M4ZC00NDlkLWFiMWUtMDdhNTVhMjM0YjU3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
3045	Stan Helsing	R	tt1185266	https://www.imdb.com/title/tt1185266	Stan Helsing Poster	https://m.media-amazon.com/images/M/MV5BNTA3OTUwMDQzOF5BMl5BanBnXkFtZTcwNjU3NzI5Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg
3046	Flipped	PG	tt0817177	https://www.imdb.com/title/tt0817177	Flipped Poster	https://m.media-amazon.com/images/M/MV5BMTU2NjQ1Nzc4MF5BMl5BanBnXkFtZTcwNTM0NDk1Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg
3047	Brokeback Mountain	R	tt0388795	https://www.imdb.com/title/tt0388795	Brokeback Mountain Poster	https://m.media-amazon.com/images/M/MV5BMTY5NTAzNTc1NF5BMl5BanBnXkFtZTYwNDY4MDc3._V1_UX182_CR0,0,182,268_AL_.jpg
3048	Clueless	PG-13	tt0112697	https://www.imdb.com/title/tt0112697	Clueless Poster	https://m.media-amazon.com/images/M/MV5BMzBmOGQ0NWItOTZjZC00ZDAxLTgyOTEtODJiYWQ2YWNiYWVjXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg
3049	Far from Heaven	PG-13	tt0297884	https://www.imdb.com/title/tt0297884	Far from Heaven Poster	https://m.media-amazon.com/images/M/MV5BMTE5ODI3MTM4OV5BMl5BanBnXkFtZTYwNjE5OTg2._V1_UX182_CR0,0,182,268_AL_.jpg
3050	Hot Tub Time Machine 	R	tt2637294	https://www.imdb.com/title/tt2637294	Hot Tub Time Machine 2 Poster	https://m.media-amazon.com/images/M/MV5BMTU3NzQzMzE0NV5BMl5BanBnXkFtZTgwMDM4MTI0NDE@._V1_UX182_CR0,0,182,268_AL_.jpg
3051	Dekalog	TV-MA	tt0092337	https://www.imdb.com/title/tt0092337	Dekalog Poster	https://m.media-amazon.com/images/M/MV5BZWIzNDIzMTYtN2RiZS00NjA1LWFjNzMtOWQ0MDYxNWI1YTJiXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR0,0,182,268_AL_.jpg
3052	Dekalog	TV-MA	tt0092337	https://www.imdb.com/title/tt0092337	Dekalog Poster	https://m.media-amazon.com/images/M/MV5BZWIzNDIzMTYtN2RiZS00NjA1LWFjNzMtOWQ0MDYxNWI1YTJiXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR0,0,182,268_AL_.jpg
3053	Dekalog	TV-MA	tt0092337	https://www.imdb.com/title/tt0092337	Dekalog Poster	https://m.media-amazon.com/images/M/MV5BZWIzNDIzMTYtN2RiZS00NjA1LWFjNzMtOWQ0MDYxNWI1YTJiXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR0,0,182,268_AL_.jpg
3054	Dekalog	TV-MA	tt0092337	https://www.imdb.com/title/tt0092337	Dekalog Poster	https://m.media-amazon.com/images/M/MV5BZWIzNDIzMTYtN2RiZS00NjA1LWFjNzMtOWQ0MDYxNWI1YTJiXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR0,0,182,268_AL_.jpg
3055	Quills	R	tt0180073	https://www.imdb.com/title/tt0180073	Quills Poster	https://m.media-amazon.com/images/M/MV5BNTRiNTk2Y2QtNDQxMy00YzExLWJhMDktMmY4ODI3ZTliNDgzXkEyXkFqcGdeQXVyMTAyOTE2ODg0._V1_UY268_CR3,0,182,268_AL_.jpg
3056	Seven Psychopaths	R	tt1931533	https://www.imdb.com/title/tt1931533	Seven Psychopaths Poster	https://m.media-amazon.com/images/M/MV5BMTgwMzUxMjc0M15BMl5BanBnXkFtZTcwMzQ2MjYyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg
3057	The Caveman's Valentine	R	tt0182000	https://www.imdb.com/title/tt0182000	The Caveman's Valentine Poster	https://m.media-amazon.com/images/M/MV5BMTc0MzI0MTkwMl5BMl5BanBnXkFtZTYwNDMxMjk5._V1_UY268_CR9,0,182,268_AL_.jpg
3058	Downfall	R	tt0363163	https://www.imdb.com/title/tt0363163	Downfall Poster	https://m.media-amazon.com/images/M/MV5BMTU0NTU5NTAyMl5BMl5BanBnXkFtZTYwNzYwMDg2._V1_UY268_CR0,0,182,268_AL_.jpg
3059	The Sea Inside	PG-13	tt0369702	https://www.imdb.com/title/tt0369702	The Sea Inside Poster	https://m.media-amazon.com/images/M/MV5BMjE0NDk2NjgwMV5BMl5BanBnXkFtZTYwMTgyMzA3._V1_UX182_CR0,0,182,268_AL_.jpg
3060	Under the Skin	R	tt1441395	https://www.imdb.com/title/tt1441395	Under the Skin Poster	https://m.media-amazon.com/images/M/MV5BMTU1MDEwMDg4Nl5BMl5BanBnXkFtZTgwOTk3NTcxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg
3061	Good Morning, Vietnam	R	tt0093105	https://www.imdb.com/title/tt0093105	Good Morning, Vietnam Poster	https://m.media-amazon.com/images/M/MV5BOWRhZGQ5ODQtMzUzNi00M2I4LThmZmUtYmQ0NDQzMTkxMWQ0XkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_UX182_CR0,0,182,268_AL_.jpg
3062	The Last Godfather	PG-13	tt1584131	https://www.imdb.com/title/tt1584131	The Last Godfather Poster	https://m.media-amazon.com/images/M/MV5BMTYxNTgzOTQyNV5BMl5BanBnXkFtZTcwMzI1NDk3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg
3063	Justin Bieber: Never Say Never	G	tt1702443	https://www.imdb.com/title/tt1702443	Justin Bieber: Never Say Never Poster	https://m.media-amazon.com/images/M/MV5BMTY0NDQzMjIzOF5BMl5BanBnXkFtZTcwNDk2NzczNA@@._V1_UX182_CR0,0,182,268_AL_.jpg
3064	Black Swan	R	tt0947798	https://www.imdb.com/title/tt0947798	Black Swan Poster	https://m.media-amazon.com/images/M/MV5BNzY2NzI4OTE5MF5BMl5BanBnXkFtZTcwMjMyNDY4Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg
3065	The Godfather: Part II	R	tt0071562	https://www.imdb.com/title/tt0071562	The Godfather: Part II Poster	https://m.media-amazon.com/images/M/MV5BMWMwMGQzZTItY2JlNC00OWZiLWIyMDctNDk2ZDQ2YjRjMWQ0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY268_CR3,0,182,268_AL_.jpg
3066	Save the Last Dance	PG-13	tt0206275	https://www.imdb.com/title/tt0206275	Save the Last Dance Poster	https://m.media-amazon.com/images/M/MV5BNjkzMjFkNmQtYTQ2Yy00NTRhLWE0ZGYtNjBmYTcyOTgxNGYxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
3067	A Nightmare on Elm Street 4: The Dream Maste	R	tt0095742	https://www.imdb.com/title/tt0095742	A Nightmare on Elm Street 4: The Dream Master Poster	https://m.media-amazon.com/images/M/MV5BN2IwODlmN2ItOGU5NC00ZTBhLWJhZjItMTdkOTI1NTU4YzdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
3068	Miracles from Heaven	PG	tt4257926	https://www.imdb.com/title/tt4257926	Miracles from Heaven Poster	https://m.media-amazon.com/images/M/MV5BMjkyOTI5NzgxMl5BMl5BanBnXkFtZTgwNjg4MzQzNzE@._V1_UX182_CR0,0,182,268_AL_.jpg
3069	Dude, Where's My Car?	PG-13	tt0242423	https://www.imdb.com/title/tt0242423	Dude, Where's My Car? Poster	https://m.media-amazon.com/images/M/MV5BNzRmN2NjNzktOWE1My00NjVlLWFhNjYtZmFkMzM5YTA2ZTFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
3070	Young Guns	R	tt0096487	https://www.imdb.com/title/tt0096487	Young Guns Poster	https://m.media-amazon.com/images/M/MV5BODA0MWZhNjctZWUxYy00OThjLWJkNGQtZjNlNGMzY2Y0MDBjXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_UX182_CR0,0,182,268_AL_.jpg
3071	St. Vincent	PG-13	tt2170593	https://www.imdb.com/title/tt2170593	St. Vincent Poster	https://m.media-amazon.com/images/M/MV5BMTk5NzI5OTA4MF5BMl5BanBnXkFtZTgwNjc4NTM3MjE@._V1_UX182_CR0,0,182,268_AL_.jpg
3072	About Last Night	R	tt1826590	https://www.imdb.com/title/tt1826590	About Last Night Poster	https://m.media-amazon.com/images/M/MV5BMTk3OTc4NDMzNF5BMl5BanBnXkFtZTgwNjQ2NzY3MDE@._V1_UX182_CR0,0,182,268_AL_.jpg
3073	10 Things I Hate About Yo	PG-13	tt0147800	https://www.imdb.com/title/tt0147800	10 Things I Hate About You Poster	https://m.media-amazon.com/images/M/MV5BMmVhZjhlZDYtMDAwZi00MDcyLTgzOTItOWNiZjY0YmE0MGE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
3074	The New Guy	PG-13	tt0241760	https://www.imdb.com/title/tt0241760	The New Guy Poster	https://m.media-amazon.com/images/M/MV5BMzg4MDljNzYtNjNmNC00OThkLWIzMGEtZDc2Y2Y4MWZkNTc5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
3075	Loaded Weapon 	PG-13	tt0107659	https://www.imdb.com/title/tt0107659	Loaded Weapon 1 Poster	https://m.media-amazon.com/images/M/MV5BNWNjYjY5Y2QtM2QzMy00MmE3LWE2NWMtMzg0YTFkMDkwYWFhXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UY268_CR2,0,182,268_AL_.jpg
3076	The Shallows	PG-13	tt4052882	https://www.imdb.com/title/tt4052882	The Shallows Poster	https://m.media-amazon.com/images/M/MV5BMjA1MTA4MzU4Ml5BMl5BanBnXkFtZTgwNjUxNjczODE@._V1_UX182_CR0,0,182,268_AL_.jpg
3077	The Butterfly Effect	R	tt0289879	https://www.imdb.com/title/tt0289879	The Butterfly Effect Poster	https://m.media-amazon.com/images/M/MV5BODNiZmY2MWUtMjFhMy00ZmM2LTg2MjYtNWY1OTY5NGU2MjdjL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR1,0,182,268_AL_.jpg
3078	Snow Day	PG	tt0184907	https://www.imdb.com/title/tt0184907	Snow Day Poster	https://m.media-amazon.com/images/M/MV5BOTE3M2Y4YjQtNDQzMS00NWYzLTkyODUtNGFkZmY0MTk4NjE3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR5,0,182,268_AL_.jpg
3079	This Christmas	PG-13	tt0937375	https://www.imdb.com/title/tt0937375	This Christmas Poster	https://m.media-amazon.com/images/M/MV5BMjE0NDY5Mzk2OF5BMl5BanBnXkFtZTYwNzI3MDM4._V1_UX182_CR0,0,182,268_AL_.jpg
3080	Baby Geniuses	PG	tt0118665	https://www.imdb.com/title/tt0118665	Baby Geniuses Poster	https://m.media-amazon.com/images/M/MV5BZmRhMWVmOTQtNjUwMS00MzEwLWFkNWQtNWJlMTk3NDcyYzM1XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR0,0,182,268_AL_.jpg
3081	The Big Hit	R	tt0120609	https://www.imdb.com/title/tt0120609	The Big Hit Poster	https://m.media-amazon.com/images/M/MV5BZjMyMmI3ZWMtZTUyMC00OTVhLTg5YTctYjY2YjcxY2RlYzcwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
3082	Harriet the Spy	PG	tt0116493	https://www.imdb.com/title/tt0116493	Harriet the Spy Poster	https://m.media-amazon.com/images/M/MV5BY2UwOTQ0Y2QtZmM4NC00ZTRiLWIyZDUtMmIzYzg4MjQyNTUyXkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_UX182_CR0,0,182,268_AL_.jpg
3083	Child's Play 	R	tt0099253	https://www.imdb.com/title/tt0099253	Child's Play 2 Poster	https://m.media-amazon.com/images/M/MV5BM2Y0NGNiNGItYzYzOS00NDk0LTkzNWUtMGZjMjc1NWM4MzE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
3084	No Good Deed	PG-13	tt2011159	https://www.imdb.com/title/tt2011159	No Good Deed Poster	https://m.media-amazon.com/images/M/MV5BMzk0OTc3MDM5MF5BMl5BanBnXkFtZTgwOTMzMDMzMjE@._V1_UX182_CR0,0,182,268_AL_.jpg
3085	The Mist	R	tt0884328	https://www.imdb.com/title/tt0884328	The Mist Poster	https://m.media-amazon.com/images/M/MV5BMTU2NjQyNDY1Ml5BMl5BanBnXkFtZTcwMTk1MDU1MQ@@._V1_UY268_CR0,0,182,268_AL_.jpg
3086	Ex Machina	R	tt0470752	https://www.imdb.com/title/tt0470752	Ex Machina Poster	https://m.media-amazon.com/images/M/MV5BMTUxNzc0OTIxMV5BMl5BanBnXkFtZTgwNDI3NzU2NDE@._V1_UX182_CR0,0,182,268_AL_.jpg
3087	Being John Malkovich	R	tt0120601	https://www.imdb.com/title/tt0120601	Being John Malkovich Poster	https://m.media-amazon.com/images/M/MV5BYmUxY2MyOTQtYjRlMi00ZWEwLTkzODctZDMxNDcyNTFhYjNjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR3,0,182,268_AL_.jpg
3088	Two Can Play That Game	R	tt0269341	https://www.imdb.com/title/tt0269341	Two Can Play That Game Poster	https://m.media-amazon.com/images/M/MV5BM2IwYzM1ODAtYmExZS00NzY0LTkxMWYtYWU1YWRhNzk0NzQyXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg
3089	Earth to Echo	PG	tt2183034	https://www.imdb.com/title/tt2183034	Earth to Echo Poster	https://m.media-amazon.com/images/M/MV5BMjEwMzA5Nzk2Ml5BMl5BanBnXkFtZTgwMDM2NzE4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg
3090	Crazy/Beautiful	PG-13	tt0250224	https://www.imdb.com/title/tt0250224	Crazy/Beautiful Poster	https://m.media-amazon.com/images/M/MV5BMjE1NTYyMjI0MF5BMl5BanBnXkFtZTYwMTM4Mzc3._V1_UX182_CR0,0,182,268_AL_.jpg
3091	Letters from Iwo Jima	R	tt0498380	https://www.imdb.com/title/tt0498380	Letters from Iwo Jima Poster	https://m.media-amazon.com/images/M/MV5BMjE0NzgwODI4M15BMl5BanBnXkFtZTcwNjg3OTA0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
3092	The Astronaut Farmer	PG	tt0469263	https://www.imdb.com/title/tt0469263	The Astronaut Farmer Poster	https://m.media-amazon.com/images/M/MV5BMDYyNzUzMTMtNjk4YS00Y2NjLTk4MDktNGIyZGRmY2MwNWFlXkEyXkFqcGdeQXVyMzUwMTgwMw@@._V1_UX182_CR0,0,182,268_AL_.jpg
3093	Woo	R	tt0120531	https://www.imdb.com/title/tt0120531	Woo Poster	https://m.media-amazon.com/images/M/MV5BZTIxMDQzNDktMWE5MS00ZjNkLTgxMWQtZTVlZWVkMjNkOGIwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
3094	Room	R	tt3170832	https://www.imdb.com/title/tt3170832	Room Poster	https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_UX182_CR0,0,182,268_AL_.jpg
3095	Dirty Work	PG-13	tt0120654	https://www.imdb.com/title/tt0120654	Dirty Work Poster	https://m.media-amazon.com/images/M/MV5BMjE0NzkzNDI3Ml5BMl5BanBnXkFtZTcwNjA0NzQzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg
3096	Serial Mom	R	tt0111127	https://www.imdb.com/title/tt0111127	Serial Mom Poster	https://m.media-amazon.com/images/M/MV5BYjM0N2ViMzUtMTc1OS00YmEzLWE2NWYtNjU5NTY4NjRlOTI0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
3097	Dick	PG-13	tt0144168	https://www.imdb.com/title/tt0144168	Dick Poster	https://m.media-amazon.com/images/M/MV5BNmUwZGUyOWYtMjJlMC00ODhhLWIxMDMtYjAwOGFmMGVjZTA1XkEyXkFqcGdeQXVyMjA5MTIzMjQ@._V1_UY268_CR7,0,182,268_AL_.jpg
3098	Light It Up	R	tt0172726	https://www.imdb.com/title/tt0172726	Light It Up Poster	https://m.media-amazon.com/images/M/MV5BMTQ3ODc3NTQxNl5BMl5BanBnXkFtZTcwMTc2NjcxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg
3099	5	R	tt0120577	https://www.imdb.com/title/tt0120577	54 Poster	https://m.media-amazon.com/images/M/MV5BYTIzNzIxMjEtZDNiZS00Y2E1LTkwOTItZGJjOTMwYzU4YzVmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
3100	Bubble Boy	PG-13	tt0258470	https://www.imdb.com/title/tt0258470	Bubble Boy Poster	https://m.media-amazon.com/images/M/MV5BMTUwYjczNmItYzczNS00MDQwLTkxNDctN2MwYzI5YzhmNGU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
3101	Birthday Girl	R	tt0188453	https://www.imdb.com/title/tt0188453	Birthday Girl Poster	https://m.media-amazon.com/images/M/MV5BNmZhZTcxYTQtNzkxNy00MzlmLTg5NTMtNDU4NDVmNDIwMTBlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
3102	21 & Ove	R	tt1711425	https://www.imdb.com/title/tt1711425	21 & Over Poster	https://m.media-amazon.com/images/M/MV5BMjI0NTExOTI0N15BMl5BanBnXkFtZTcwMDA0ODE3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
3103	Paris, je t'aime	R	tt0401711	https://www.imdb.com/title/tt0401711	Paris, je t'aime Poster	https://m.media-amazon.com/images/M/MV5BMTc1MDgwNDE4MF5BMl5BanBnXkFtZTcwMTQzMzc0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
3104	Resurrecting the Champ	PG-13	tt0416185	https://www.imdb.com/title/tt0416185	Resurrecting the Champ Poster	https://m.media-amazon.com/images/M/MV5BMjMxNjgyMTA2Ml5BMl5BanBnXkFtZTgwMzYxODU3MDI@._V1_UX182_CR0,0,182,268_AL_.jpg
3105	Admission	PG-13	tt1814621	https://www.imdb.com/title/tt1814621	Admission Poster	https://m.media-amazon.com/images/M/MV5BOTE2OTkwNzg5Ml5BMl5BanBnXkFtZTcwOTY0NzQ3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
3106	The Widow of Saint-Pierre	R	tt0191636	https://www.imdb.com/title/tt0191636	La veuve de Saint-Pierre Poster	https://m.media-amazon.com/images/M/MV5BYzlhNjMzNDUtZWVmOS00NzE5LTkyOTYtZTdlNmRjOWU5Y2MyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR4,0,182,268_AL_.jpg
3107	Chloe	R	tt1352824	https://www.imdb.com/title/tt1352824	Chloe Poster	https://m.media-amazon.com/images/M/MV5BMTczMzExNTkyMV5BMl5BanBnXkFtZTcwODUyMzAyMw@@._V1_UY268_CR1,0,182,268_AL_.jpg
3108	Faithful	R	tt0116269	https://www.imdb.com/title/tt0116269	Faithful Poster	https://m.media-amazon.com/images/M/MV5BOWQzNGIxNmMtNjhjMS00Njc5LWI1N2MtODczZDEyYjI2M2Q4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
3109	Find Me Guilty	R	tt0419749	https://www.imdb.com/title/tt0419749	Find Me Guilty Poster	https://m.media-amazon.com/images/M/MV5BMTc4MzI2NzA0N15BMl5BanBnXkFtZTcwNTc2OTIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
3110	The Perks of Being a Wallflower	PG-13	tt1659337	https://www.imdb.com/title/tt1659337	The Perks of Being a Wallflower Poster	https://m.media-amazon.com/images/M/MV5BZThjMmQ5YjktMTUyMC00MjljLWJmMTAtOWIzNDIzY2VhNzQ0XkEyXkFqcGdeQXVyMTAyNjg4NjE0._V1_UX182_CR0,0,182,268_AL_.jpg
3111	Excessive Force	R	tt0104215	https://www.imdb.com/title/tt0104215	Excessive Force Poster	https://m.media-amazon.com/images/M/MV5BOTFiNmQ0YTItYTM1Yi00OWE5LTg0YTctMjg1YzMwNmRiMTA1XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_UY268_CR2,0,182,268_AL_.jpg
3112	Infamous	R	tt0420609	https://www.imdb.com/title/tt0420609	Infamous Poster	https://m.media-amazon.com/images/M/MV5BMjQ1NTAyODYxOF5BMl5BanBnXkFtZTgwODE0MDczMjI@._V1_UX182_CR0,0,182,268_AL_.jpg
3113	The Claim	R	tt0218378	https://www.imdb.com/title/tt0218378	The Claim Poster	https://m.media-amazon.com/images/M/MV5BYmVjMzVhNWQtZDkyYS00N2YzLTk3M2QtMTY2ZDgxZDRjOTAxXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UY268_CR2,0,182,268_AL_.jpg
3114	The Claim	R	tt0218378	https://www.imdb.com/title/tt0218378	The Claim Poster	https://m.media-amazon.com/images/M/MV5BYmVjMzVhNWQtZDkyYS00N2YzLTk3M2QtMTY2ZDgxZDRjOTAxXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UY268_CR2,0,182,268_AL_.jpg
3115	The Claim	R	tt0218378	https://www.imdb.com/title/tt0218378	The Claim Poster	https://m.media-amazon.com/images/M/MV5BYmVjMzVhNWQtZDkyYS00N2YzLTk3M2QtMTY2ZDgxZDRjOTAxXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UY268_CR2,0,182,268_AL_.jpg
3116	The Claim	R	tt0218378	https://www.imdb.com/title/tt0218378	The Claim Poster	https://m.media-amazon.com/images/M/MV5BYmVjMzVhNWQtZDkyYS00N2YzLTk3M2QtMTY2ZDgxZDRjOTAxXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UY268_CR2,0,182,268_AL_.jpg
3117	The Vatican Tapes	PG-13	tt1524575	https://www.imdb.com/title/tt1524575	The Vatican Tapes Poster	https://m.media-amazon.com/images/M/MV5BMjMwNzgzNTI0M15BMl5BanBnXkFtZTgwODU0MTk4NTE@._V1_UX182_CR0,0,182,268_AL_.jpg
3118	Attack the Block	R	tt1478964	https://www.imdb.com/title/tt1478964	Attack the Block Poster	https://m.media-amazon.com/images/M/MV5BMjAzNjc1MjgzOF5BMl5BanBnXkFtZTcwMzE3Njk5NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
3119	In the Land of Blood and Honey	R	tt1714209	https://www.imdb.com/title/tt1714209	In the Land of Blood and Honey Poster	https://m.media-amazon.com/images/M/MV5BMTM4NzQ0MzQ5M15BMl5BanBnXkFtZTcwMTA3NjgwNw@@._V1_UX182_CR0,0,182,268_AL_.jpg
3120	The Call	R	tt1911644	https://www.imdb.com/title/tt1911644	The Call Poster	https://m.media-amazon.com/images/M/MV5BMjExNDkzNjAwOV5BMl5BanBnXkFtZTcwMDMzMzQwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
3121	The Crocodile Hunter: Collision Course	PG	tt0305396	https://www.imdb.com/title/tt0305396	The Crocodile Hunter: Collision Course Poster	https://m.media-amazon.com/images/M/MV5BMjA1NTk2Mjc3N15BMl5BanBnXkFtZTYwNzU0NjY2._V1_UX182_CR0,0,182,268_AL_.jpg
3122	I Love You Phillip Morris	R	tt1045772	https://www.imdb.com/title/tt1045772	I Love You Phillip Morris Poster	https://m.media-amazon.com/images/M/MV5BNDkzMjkwNjc5NV5BMl5BanBnXkFtZTcwNzEyOTk5Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg
3123	Quest for Fire	R	tt0082484	https://www.imdb.com/title/tt0082484	Quest for Fire Poster	https://m.media-amazon.com/images/M/MV5BNzIwMGQwMTAtNzg1OC00ZjViLWI1ZTAtNjliODJlNjUzMzhhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
